,StationCode,SampleDate,CollectionTime,Replicate,CONCATENATE,Ammonia.as.N,Nitrate...Nitrite.as.N,Nitrate.as.N,Nitrite.as.N,Nitrogen..Total,Nitrogen..Total.Kjeldahl,OrthoPhosphate.as.P,Phosphorus.as.P,DWC_Month,nitrogen,OrganicP,SolarRadiation,LightFactor,LightExtinction,standardQual2k_MaxAlgaeDensity,Phi_lb,standardQual2k_BenthicChlora,revisedQual2k_MaxAlgaeDensity,Phi_lb.1,RevisedQual2k_BenthicChlora,revisedQual2k_MaxAlgaeDensity.1,Phi_lb.2,benthic_qual2kaccural
474,105SCOTSH,8-Feb-07,8:00:00 AM,2,105SCOTSH 08-Feb-07 8:00:00 AM,0,0,0.345,0.0023,0,0,0.014866667,0.014866667,2,0.3473,0,297.6,0.525895581,0.5,73.55253642,0.74858404,183.8813411,34.98165625,0.74858404,87.45414063,24.731122,0.529229465,61.82780501
475,105SCOTSH,8-Oct-02,1:45:00 PM,1,105SCOTSH 08-Oct-02 1:45:00 PM,0,0,0.0489,0,0,0,0.0103,0.032,10,0.0489,0.0217,328,0.525895581,0.5,24.00009154,0.766443685,60.00022884,12.31241914,0.766443685,30.78104785,8.704560405,0.54185577,21.76140101
476,105SCOTSH,8-Oct-08,10:00:00 AM,1,105SCOTSH 08-Oct-08 10:00:00 AM,0,0,0.0554,0,0,0.078,0.0128,0.0388,10,0.1334,0.026,328,0.525895581,0.5,49.02663082,0.766443685,122.5665771,20.27183609,0.766443685,50.67959022,14.33166137,0.54185577,35.82915343
477,105SCOTSH,9-Apr-03,3:40:00 PM,1,105SCOTSH 09-Apr-03 3:40:00 PM,0,0,0.354,0,0,0,0.0138,0.0138,4,0.354,0,536.6,0.525895581,0.5,80.39850226,0.842980964,200.9962557,39.87039505,0.842980964,99.67598763,28.18733331,0.595965638,70.46833327
478,105SCOTSH,9-Apr-08,7:00:00 PM,1,105SCOTSH 09-Apr-08 7:00:00 PM,0.0106,0,0.373,0.0021,0,0.172,0.0164,0.022,4,0.5577,0.0056,536.6,0.525895581,0.5,85.96934146,0.842980964,214.9233537,53.29283374,0.842980964,133.2320843,37.67664869,0.595965638,94.19162172
479,105SCOTSH,10-Apr-02,1:20:00 PM,1,105SCOTSH 10-Apr-02 1:20:00 PM,0.07,0,0.124,0.007,0,0.37,0.016,0.016,4,0.571,0,536.6,0.525895581,0.5,85.18611523,0.842980964,212.9652881,54.10528575,0.842980964,135.2632144,38.25103115,0.595965638,95.62757788
480,105SCOTSH,11-Feb-03,12:30:00 PM,1,105SCOTSH 11-Feb-03 12:30:00 PM,0.055,0,0.539,0,0,0.2,0.0172,0.033,2,0.794,0.0158,297.6,0.525895581,0.5,77.67111927,0.74858404,194.1777982,59.3128137,0.74858404,148.2820342,41.9326181,0.529229465,104.8315452
481,105SCOTSH,13-May-02,8:55:00 AM,1,105SCOTSH 13-May-02 8:55:00 AM,0.07,0,0.237,0.007,0,0.37,0.017,0.017,5,0.684,0,617.4,0.525895581,0.5,88.92730804,0.86066707,222.3182701,62.01737224,0.86066707,155.0434306,43.84467071,0.608469255,109.6116768
482,105SCOTSH,14-Jun-06,6:00:00 PM,1,105SCOTSH 14-Jun-06 6:00:00 PM,0,0,0.105,0,0,0.79,0.0123,0.0308,6,0.895,0.0185,649,0.525895581,0.5,78.72197544,0.866545857,196.8049386,74.04383968,0.866545857,185.1095992,52.3470707,0.612625405,130.8676767
483,105SCOTSH,14-Sep-05,5:45:00 PM,2,105SCOTSH 14-Sep-05 5:45:00 PM,0,0,0.0063,0,0,0.12,0.0224,0.0224,9,0.1263,0,454.8,0.525895581,0.5,50.72082244,0.819827933,126.8020561,21.04377694,0.819827933,52.60944235,14.87740349,0.579597046,37.19350873
484,105SCOTSH,15-May-01,10:20:00 AM,1,105SCOTSH 15-May-01 10:20:00 AM,0,0,0,0,0,0,0,0.064,5,0,0,617.4,0.525895581,0.5,0,0.86066707,0,0,0.86066707,0,0,0.608469255,0
485,105SCOTSH,15-Nov-05,4:30:00 PM,1,105SCOTSH 15-Nov-05 4:30:00 PM,0,0,0.0626,0,0,0.18,0.0092,0.0338,11,0.2426,0.0246,231,0.525895581,0.5,55.27376705,0.697989464,138.1844176,26.11807898,0.697989464,65.29519745,18.46480318,0.493460414,46.16200796
486,105SCOTSH,15-Nov-06,4:45:00 PM,1,105SCOTSH 15-Nov-06 4:45:00 PM,0,0,0.226,0,0,0.34,0.01,0.01,11,0.566,0,231,0.525895581,0.5,57.62039933,0.697989464,144.0509983,38.54273963,0.697989464,96.35684907,27.24871542,0.493460414,68.12178855
487,105SCOTSH,15-Nov-07,9:00:00 AM,1,105SCOTSH 15-Nov-07 9:00:00 AM,0,0,0.0745,0,0,0,0.0173,0.0173,11,0.0745,0,231,0.525895581,0.5,30.22693474,0.697989464,75.56733686,13.6416437,0.697989464,34.10410924,9.644287628,0.493460414,24.11071907
488,105SCOTSH,17-Jun-02,2:15:00 PM,1,105SCOTSH 17-Jun-02 2:15:00 PM,0.11,0,0.393,0.007,0,0.37,0.02,0.02,6,0.88,0,649,0.525895581,0.5,94.63744591,0.866545857,236.5936148,72.84775889,0.866545857,182.1193972,51.50147266,0.612625405,128.7536816
489,105SCOTSH,17-Jun-03,3:00:00 PM,1,105SCOTSH 17-Jun-03 3:00:00 PM,0,0,0.168,0,0,0.154,0.0362,0.0362,6,0.322,0,649,0.525895581,0.5,85.73143133,0.866545857,214.3285783,38.61506887,0.866545857,96.53767217,27.29985031,0.612625405,68.24962579
490,105SCOTSH,20-Mar-01,4:15:00 PM,1,105SCOTSH 20-Mar-01 4:15:00 PM,0,0,0.14,0,0,0,0,0,3,0.14,0,416.8,0.525895581,0.5,0,0.806578719,0,0,0.806578719,0,0,0.570230196,0
491,105SCOTSH,20-Oct-04,2:20:00 PM,1,105SCOTSH 20-Oct-04 2:20:00 PM,0,0,0.0824,0,0,0.19,0.0086,0.0086,10,0.2724,0,328,0.525895581,0.5,58.61292233,0.766443685,146.5323058,30.7843672,0.766443685,76.960918,21.76374771,0.54185577,54.40936927
492,105SCOTSH,21-Jul-09,8:00:00 PM,1,105SCOTSH 21-Jul-09 8:00:00 PM,0,0,0,0,0,0.349,0.0139,0.0201,7,0.349,0.0062,632.4,0.525895581,0.5,82.60037055,0.863520887,206.5009264,40.47708039,0.863520887,101.192701,28.61624407,0.610486829,71.54061019
493,105SCOTSH,21-Jun-05,3:35:00 PM,1,105SCOTSH 21-Jun-05 3:35:00 PM,0,0,0.034,0,0,0.23,0.00871,0.00871,6,0.264,0,649,0.525895581,0.5,66.7112061,0.866545857,166.7780152,34.141589,0.866545857,85.35397251,24.13721629,0.612625405,60.34304072
494,105SCOTSH,24-Apr-01,11:30:00 AM,1,105SCOTSH 24-Apr-01 11:30:00 AM,0,0,0,0,0,0,0,0.11,4,0,0,536.6,0.525895581,0.5,0,0.842980964,0,0,0.842980964,0,0,0.595965638,0
495,105SCOTSH,25-Feb-09,12:30:00 PM,1,105SCOTSH 25-Feb-09 12:30:00 PM,0.0152,0,0.09405,0,0,0.257,0.0133,0.022,2,0.36625,0.0087,297.6,0.525895581,0.5,70.31501293,0.74858404,175.7875323,36.17499722,0.74858404,90.43749304,25.57478306,0.529229465,63.93695765
496,105SCOTSH,27-Apr-05,1:55:00 PM,1,105SCOTSH 27-Apr-05 1:55:00 PM,0,0,0.106,0,0,0.2,0.0168,0.0305,4,0.306,0.0137,536.6,0.525895581,0.5,81.74729067,0.842980964,204.3682267,36.38789208,0.842980964,90.9697302,25.72529419,0.595965638,64.31323549
497,105SCOTSH,27-Feb-02,1:22:00 PM,1,105SCOTSH 27-Feb-02 1:22:00 PM,0.07,0,0.32,0.007,0,0.37,0.04,0.04,2,0.767,0,297.6,0.525895581,0.5,95.48082201,0.74858404,238.702055,58.02516995,0.74858404,145.0629249,41.02228743,0.529229465,102.5557186
498,105SCOTSH,27-Feb-08,4:00:00 PM,1,105SCOTSH 27-Feb-08 4:00:00 PM,0.136,0,0.687,0.0131,0,0.757,0.0829,0.106,2,1.5931,0.0231,297.6,0.525895581,0.5,107.1038406,0.74858404,267.7596015,90.50171937,0.74858404,226.2542984,63.98236399,0.529229465,159.95591
499,105SCOTSH,28-Mar-02,11:00:00 AM,1,105SCOTSH 28-Mar-02 11:00:00 AM,0.1,0,0.423,0.007,0,0.37,0.016,0.016,3,0.9,0,416.8,0.525895581,0.5,81.50754359,0.806578719,203.768859,57.36211654,0.806578719,143.4052914,40.5535259,0.570230196,101.3838147
500,105SHA263,4-Apr-06,2:00:00 PM,1,105SHA263 04-Apr-06 2:00:00 PM,0,0,0.1995,0.0023,0,0.425,0.0989,0.10185,4,0.6268,0.00295,536.6,0.525895581,0.5,102.7129685,0.842980964,256.7824213,57.44044355,0.842980964,143.6011089,40.60890106,0.595965638,101.5222526
501,105SHA263,6-Nov-02,4:45:00 PM,1,105SHA263 06-Nov-02 4:45:00 PM,0,0,0.227,0.0052,0,0,0.179,0.205,11,0.2322,0.026,231,0.525895581,0.5,60.07228501,0.697989464,150.1807125,25.43465621,0.697989464,63.58664052,17.98164104,0.493460414,44.95410261
502,105SHA263,8-Oct-08,11:30:00 AM,1,105SHA263 08-Oct-08 11:30:00 AM,0,0,0.0715,0.0025,0,0.309,0.189,0.204,10,0.383,0.015,328,0.525895581,0.5,80.80409387,0.766443685,202.0102347,38.10247285,0.766443685,95.25618212,26.93745825,0.54185577,67.34364562
503,105SHA263,9-Oct-02,9:45:00 AM,1,105SHA263 09-Oct-02 9:45:00 AM,0.054,0,0.163,0,0,0.69,0.197,0.27,10,0.907,0.073,328,0.525895581,0.5,101.0221285,0.766443685,252.5553213,66.03932587,0.766443685,165.0983147,46.68808742,0.54185577,116.7202186
504,105SHA263,10-Apr-02,8:40:00 AM,1,105SHA263 10-Apr-02 8:40:00 AM,0.07,0,0.315,0.012,0,0.37,0.32,0.32,4,0.767,0,536.6,0.525895581,0.5,107.5210145,0.842980964,268.8025362,65.34218084,0.842980964,163.3554521,46.195224,0.595965638,115.48806
505,105SHA263,12-Feb-03,4:00:00 PM,1,105SHA263 12-Feb-03 4:00:00 PM,0,0,0.393,0,0,0.52,0.156,0.175,2,0.913,0.019,297.6,0.525895581,0.5,98.78684207,0.74858404,246.9671052,64.76728308,0.74858404,161.9182077,45.78878622,0.529229465,114.4719656
506,105SHA263,12-May-02,3:15:00 PM,1,105SHA263 12-May-02 3:15:00 PM,0.07,0,0.234,0.007,0,0.81,0.22,0.22,5,1.121,0,617.4,0.525895581,0.5,117.5451651,0.86066707,293.8629128,84.53920599,0.86066707,211.348015,59.76702196,0.608469255,149.4175549
507,105SHA263,14-Jun-06,7:00:00 PM,1,105SHA263 14-Jun-06 7:00:00 PM,0,0,0.0331,0,0,0.64,0.152,0.165,6,0.6731,0.013,649,0.525895581,0.5,107.3913783,0.866545857,268.4784459,61.80299228,0.866545857,154.5074807,43.69310965,0.612625405,109.2327741
508,105SHA263,14-May-01,7:15:00 PM,1,105SHA263 14-May-01 7:15:00 PM,0,0,0,0,0,0,0.22,0.31,5,0,0.09,617.4,0.525895581,0.5,0,0.86066707,0,0,0.86066707,0,0,0.608469255,0
509,105SHA263,16-Jun-02,6:15:00 PM,1,105SHA263 16-Jun-02 6:15:00 PM,0.11,0,0.438,0.01,0,0.37,0.422,0.422,6,0.928,0,649,0.525895581,0.5,114.690878,0.866545857,286.7271951,75.74119688,0.866545857,189.3529922,53.54705813,0.612625405,133.8676453
510,105SHA263,20-Mar-01,10:15:00 AM,1,105SHA263 20-Mar-01 10:15:00 AM,0,0,0.23,0,0,0,0,0.25,3,0.23,0,416.8,0.525895581,0.5,0,0.806578719,0,29.22339546,0.806578719,73.05848865,20.66018125,0.570230196,51.65045312
511,105SHA263,21-Jul-09,2:50:00 PM,1,105SHA263 21-Jul-09 2:50:00 PM,0.0164,0,0,0,0,0.898,0.26,0.281,7,0.9144,0.021,632.4,0.525895581,0.5,113.9862203,0.863520887,284.9655508,74.7832606,0.863520887,186.9581515,52.86982207,0.610486829,132.1745552
512,105SHA263,23-Apr-01,6:45:00 PM,1,105SHA263 23-Apr-01 6:45:00 PM,0,0,0,0,0,0,0.22,0.32,4,0,0.1,536.6,0.525895581,0.5,0,0.842980964,0,0,0.842980964,0,0,0.595965638,0
513,105SHA263,25-Feb-09,1:35:00 PM,1,105SHA263 25-Feb-09 1:35:00 PM,0.0185,0,0.219,0.0032,0,0.306,0.169,0.185,2,0.5467,0.016,297.6,0.525895581,0.5,88.05501241,0.74858404,220.137531,46.72369933,0.74858404,116.8092483,33.03244136,0.529229465,82.58110339
514,105SHA263,27-Feb-02,8:35:00 AM,1,105SHA263 27-Feb-02 8:35:00 AM,0.27,0,0.34,0.007,0,0.37,0.15,0.15,2,0.987,0,297.6,0.525895581,0.5,100.1527113,0.74858404,250.3817782,67.99050739,0.74858404,169.9762685,48.06752206,0.529229465,120.1688051
515,105SHA263,27-Mar-02,6:00:00 PM,1,105SHA263 27-Mar-02 6:00:00 PM,0.15,0,0.228,0.007,0,0.37,0.177,0.177,3,0.755,0,416.8,0.525895581,0.5,102.536894,0.806578719,256.3422349,61.89713396,0.806578719,154.7428349,43.75966537,0.570230196,109.3991634
516,105SHAEDG,6-Nov-02,11:15:00 AM,1,105SHAEDG 06-Nov-02 11:15:00 AM,0.076,0,0.313,0.0061,0,0,0.0868,0.102,11,0.3951,0.0152,231,0.525895581,0.5,74.37621106,0.697989464,185.9405277,35.39168032,0.697989464,88.47920079,25.02099836,0.493460414,62.55249591
517,105SHAEDG,7-Oct-02,11:00:00 AM,1,105SHAEDG 07-Oct-02 11:00:00 AM,0,0,0.356,0,0,0,0.111,0.117,10,0.356,0.006,328,0.525895581,0.5,78.73546498,0.766443685,196.8386624,36.3795544,0.766443685,90.948886,25.71939967,0.54185577,64.29849918
518,105SHAEDG,8-Apr-03,10:20:00 AM,1,105SHAEDG 08-Apr-03 10:20:00 AM,0,0,0.152,0,0,0,0.0323,0.0323,4,0.152,0,536.6,0.525895581,0.5,58.22171025,0.842980964,145.5542756,23.97911531,0.842980964,59.94778828,16.95261145,0.595965638,42.38152863
519,105SHAEDG,8-Oct-08,2:00:00 PM,1,105SHAEDG 08-Oct-08 2:00:00 PM,0,0,0,0,0,0.66,0.0295,0.106,10,0.66,0.0765,328,0.525895581,0.5,93.42097886,0.766443685,233.5524472,53.98056231,0.766443685,134.9514058,38.16285492,0.54185577,95.40713729
520,105SHAEDG,10-Feb-03,3:00:00 PM,1,105SHAEDG 10-Feb-03 3:00:00 PM,0.064,0,0.0918,0.0054,0,0.18,0.0229,0.0229,2,0.3412,0,297.6,0.525895581,0.5,75.70821462,0.74858404,189.2705366,34.59349838,0.74858404,86.48374595,24.45670448,0.529229465,61.14176119
521,105SHAEDG,15-Nov-07,11:00:00 AM,1,105SHAEDG 15-Nov-07 11:00:00 AM,0,0,0,0,0,0,0.0411,0.0411,11,0,0,231,0.525895581,0.5,0,0.697989464,0,0,0.697989464,0,0,0.493460414,0
522,105SHAEDG,19-Jun-03,11:05:00 AM,1,105SHAEDG 19-Jun-03 11:05:00 AM,0.053,0,0.0709,0,0,0.2,0.012,0.012,6,0.3239,0,649,0.525895581,0.5,77.87159198,0.866545857,194.67898,38.7576124,0.866545857,96.894031,27.40062489,0.612625405,68.50156222
523,105SHAEDG,27-Feb-08,6:30:00 PM,1,105SHAEDG 27-Feb-08 6:30:00 PM,0.0125,0,0.098,0,0,0.22,0.0138,0.0327,2,0.3305,0.0189,297.6,0.525895581,0.5,71.395486,0.74858404,178.488715,33.90774592,0.74858404,84.7693648,23.97189531,0.529229465,59.92973826
524,105SHAMON,6-Nov-02,8:45:00 AM,1,105SHAMON 06-Nov-02 8:45:00 AM,0,0,0.239,0,0,0,0.178,0.193,11,0.239,0.015,231,0.525895581,0.5,60.88025386,0.697989464,152.2006347,25.88239825,0.697989464,64.70599561,18.29818303,0.493460414,45.74545757
525,105SHAMON,7-Oct-02,12:15:00 PM,1,105SHAMON 07-Oct-02 12:15:00 PM,0,0,0.138,0,0,0,0.194,0.207,10,0.138,0.013,328,0.525895581,0.5,50.0330426,0.766443685,125.0826065,20.65509926,0.766443685,51.63774815,14.60261847,0.54185577,36.50654618
526,105SHAMON,8-Apr-03,9:00:00 AM,1,105SHAMON 08-Apr-03 9:00:00 AM,0,0,0.155,0,0,0.4,0.14,0.159,4,0.555,0.019,536.6,0.525895581,0.5,99.56197457,0.842980964,248.9049364,53.12704792,0.842980964,132.8176198,37.55944243,0.595965638,93.89860607
527,105SHAMON,12-Feb-03,3:00:00 PM,1,105SHAMON 12-Feb-03 3:00:00 PM,0.067,0,0.286,0,0,0.52,0.161,0.192,2,0.873,0.031,297.6,0.525895581,0.5,97.97031219,0.74858404,244.9257805,62.97255214,0.74858404,157.4313804,44.51995808,0.529229465,111.2998952
528,105YREAND,7-Nov-02,8:40:00 AM,1,105YREAND 07-Nov-02 8:40:00 AM,0,0,3.16,0.0072,0,0,0.836,0.866,11,3.1672,0.03,231,0.525895581,0.5,105.8085195,0.697989464,264.5212987,120.2118413,0.697989464,300.5296033,84.98664824,0.493460414,212.4666206
529,105YREAND,8-Oct-08,11:00:00 AM,1,105YREAND 08-Oct-08 11:00:00 AM,0,0,0.383,0.0035,0,0.203,0.27,0.337,10,0.5895,0.067,328,0.525895581,0.5,91.96376544,0.766443685,229.9094136,50.20999588,0.766443685,125.5249897,35.49716243,0.54185577,88.74290607
530,105YREAND,10-Apr-03,1:25:00 PM,1,105YREAND 10-Apr-03 1:25:00 PM,0,0,0.618,0.0068,0,0,0.0634,0.454,4,0.6248,0.3906,536.6,0.525895581,0.5,102.632598,0.842980964,256.5814949,57.32289101,0.842980964,143.3072275,40.52579446,0.595965638,101.3144862
531,105YREAND,12-Feb-03,5:00:00 PM,1,105YREAND 12-Feb-03 5:00:00 PM,0,0,0.894,0.007,0,0.23,0.0843,0.103,2,1.131,0.0187,297.6,0.525895581,0.5,102.3762683,0.74858404,255.9406706,73.92879965,0.74858404,184.8219991,52.26574038,0.529229465,130.664351
532,105YREAND,20-Oct-04,5:05:00 PM,1,105YREAND 20-Oct-04 5:05:00 PM,0,0,2.44,0.0051,0,0,0.193,0.196,10,2.4451,0.003,328,0.525895581,0.5,114.1548719,0.766443685,285.3871796,116.6379855,0.766443685,291.5949637,82.46002501,0.54185577,206.1500625
533,105YREAND,21-Jul-09,3:20:00 PM,1,105YREAND 21-Jul-09 3:20:00 PM,0,0,0.137,0.002,0,0.278,0.244,0.261,7,0.417,0.017,632.4,0.525895581,0.5,93.68480737,0.863520887,234.2120184,45.31495061,0.863520887,113.2873765,32.03649261,0.610486829,80.09123153
534,105YREAND,28-Apr-05,9:50:00 AM,1,105YREAND 28-Apr-05 9:50:00 AM,0,0,0.463,0,0,0.39,0.0862,0.107,4,0.853,0.0208,536.6,0.525895581,0.5,109.8385615,0.842980964,274.5964038,69.88668379,0.842980964,174.7167095,49.4080695,0.595965638,123.5201738
535,105YREHW3,2-Dec-04,8:30:00 AM,1,105YREHW3 02-Dec-04 8:30:00 AM,0,0,0.924,0,0,0,0.0461,0.0461,12,0.924,0,190,0.525895581,0.5,86.66219183,0.655284141,216.6554796,57.12127805,0.655284141,142.8031951,40.38325934,0.463268861,100.9581483
536,105YREHW3,20-Jun-05,5:30:00 PM,1,105YREHW3 20-Jun-05 5:30:00 PM,0,0,0.61,0,0,0.33,0.0209,0.0407,6,0.94,0.0198,649,0.525895581,0.5,95.97213236,0.866545857,239.9303309,76.35120802,0.866545857,190.87802,53.97832015,0.612625405,134.9458004
537,105YREHW3,28-Apr-05,8:30:00 AM,1,105YREHW3 28-Apr-05 8:30:00 AM,0,0,0.373,0.0055,0,0.32,0.0233,0.0398,4,0.6985,0.0165,536.6,0.525895581,0.5,96.47671251,0.842980964,241.1917813,61.5624284,0.842980964,153.906071,43.52303724,0.595965638,108.8075931
538,106MNCAHC,1-Oct-08,3:00:00 PM,1,106MNCAHC 01-Oct-08 3:00:00 PM,0.0145,0,0,0,0,0,0.035266667,0.03755,10,0.0145,0.002283333,328,0.525895581,0.5,8.242158225,0.766443685,20.60539556,7.62711664,0.766443685,19.0677916,5.392173281,0.54185577,13.4804332
539,106PS0022,30-Sep-08,1:00:00 PM,1,106PS0022 30-Sep-08 1:00:00 PM,0.0118,0.02375,0,0,0,0,0.0279,0.0315,9,0.03555,0.0036,454.8,0.525895581,0.5,19.70765048,0.819827933,49.2691262,11.48553297,0.819827933,28.71383242,8.119973367,0.579597046,20.29993342
540,106PS0115,21-Sep-10,11:00:00 AM,1,106PS0115 21-Sep-10 11:00:00 AM,0.01,0.0252,0,0,0.117,0,0.02185,0.02185,9,0.117,0,454.8,0.525895581,0.5,48.35156668,0.819827933,120.8789167,20.19103215,0.819827933,50.47758038,14.27453509,0.579597046,35.68633772
541,106PS0122,20-Sep-10,5:00:00 PM,1,106PS0122 20-Sep-10 5:00:00 PM,0,0.0109,0,0,0.0995,0,0.0178,0.0178,9,0.0995,0,454.8,0.525895581,0.5,43.49830849,0.819827933,108.7457712,18.53566566,0.819827933,46.33916415,13.10423399,0.579597046,32.76058497
542,106TRHTCH,2-Dec-04,1:30:00 PM,1,106TRHTCH 02-Dec-04 1:30:00 PM,0,0,0.0242,0,0,0.29,0.0177,0.0177,12,0.3142,0,190,0.525895581,0.5,64.21393412,0.655284141,160.5348353,28.75639332,0.655284141,71.8909833,20.33002287,0.463268861,50.82505717
543,106TRHTCH,4-Nov-02,2:15:00 PM,1,106TRHTCH 04-Nov-02 2:15:00 PM,0,0,0.0642,0,0,0,0.0113,0.031,11,0.0642,0.0197,231,0.525895581,0.5,27.05200116,0.697989464,67.6300029,12.70157812,0.697989464,31.7539453,8.979685692,0.493460414,22.44921423
544,106TRHTCH,6-Oct-02,3:45:00 PM,1,106TRHTCH 06-Oct-02 3:45:00 PM,0.053,0,0.0663,0,0,0,0.0074,0.0074,10,0.1193,0,328,0.525895581,0.5,45.76277426,0.766443685,114.4069357,19.07492319,0.766443685,47.68730796,13.48547505,0.54185577,33.71368762
545,106TRHTCH,8-Oct-08,4:30:00 PM,1,106TRHTCH 08-Oct-08 4:30:00 PM,0,0,0.0098,0,0,0,0.0131,0.0354,10,0.0098,0.0223,328,0.525895581,0.5,5.693596143,0.766443685,14.23399036,6.660536847,0.766443685,16.65134212,4.708826483,0.54185577,11.77206621
546,106TRHTCH,9-Apr-02,1:40:00 PM,1,106TRHTCH 09-Apr-02 1:40:00 PM,0.07,0,0.092,0.007,0,0.37,0.014,0.014,4,0.539,0,536.6,0.525895581,0.5,80.87071836,0.842980964,202.1767959,52.13861761,0.842980964,130.346544,36.86064787,0.595965638,92.15161969
547,106TRHTCH,10-Feb-03,11:00:00 AM,1,106TRHTCH 10-Feb-03 11:00:00 AM,0.064,0,0.0836,0.0052,0,0.2,0.0163,0.0163,2,0.3528,0,297.6,0.525895581,0.5,76.17064176,0.74858404,190.4266044,35.32993564,0.74858404,88.32483911,24.97734648,0.529229465,62.44336621
548,106TRHTCH,14-May-01,2:00:00 PM,1,106TRHTCH 14-May-01 2:00:00 PM,0,0,0,0,0,0,0,0.022,5,0,0,617.4,0.525895581,0.5,0,0.86066707,0,0,0.86066707,0,0,0.608469255,0
549,106TRHTCH,14-May-02,10:50:00 AM,1,106TRHTCH 14-May-02 10:50:00 AM,0.07,0,0.122,0.007,0,0.37,0.007,0.007,5,0.569,0,617.4,0.525895581,0.5,58.75565576,0.86066707,146.8891394,52.49204364,0.86066707,131.2301091,37.1105109,0.608469255,92.77627724
550,106TRHTCH,16-Jun-03,7:10:00 PM,1,106TRHTCH 16-Jun-03 7:10:00 PM,0,0,0.0588,0,0,0,0.0298,0.0298,6,0.0588,0,649,0.525895581,0.5,31.39432791,0.866545857,78.48581978,15.13440628,0.866545857,37.83601569,10.69963198,0.612625405,26.74907996
551,106TRHTCH,17-Apr-03,1:45:00 PM,1,106TRHTCH 17-Apr-03 1:45:00 PM,0,0,0.0598,0,0,0.14,0.0102,0.0102,4,0.1998,0,536.6,0.525895581,0.5,67.4490358,0.842980964,168.6225895,28.08188247,0.842980964,70.20470618,19.85316123,0.595965638,49.63290307
552,106TRHTCH,18-Jun-02,11:00:00 AM,1,106TRHTCH 18-Jun-02 11:00:00 AM,0.18,0,0.104,0.007,0,0.37,0.014,0.014,6,0.661,0,649,0.525895581,0.5,83.1313979,0.866545857,207.8284947,55.89659714,0.866545857,139.7414929,39.51744176,0.612625405,98.7936044
553,106TRHTCH,21-Jul-09,10:10:00 AM,2,106TRHTCH 21-Jul-09 10:10:00 AM,0,0,0.013566667,0,0,0.272,0.0099,0.01215,7,0.285566667,0.00225,632.4,0.525895581,0.5,70.93551673,0.863520887,177.3387918,35.70872807,0.863520887,89.27182018,25.24514289,0.610486829,63.11285722
554,106TRHTCH,21-Oct-04,1:30:00 PM,1,106TRHTCH 21-Oct-04 1:30:00 PM,0,0,0.019,0,0,0.12,0.0106,0.0106,10,0.139,0,328,0.525895581,0.5,50.24824532,0.766443685,125.6206133,20.73797859,0.766443685,51.84494648,14.66121201,0.54185577,36.65303002
555,106TRHTCH,22-Jun-05,1:00:00 PM,1,106TRHTCH 22-Jun-05 1:00:00 PM,0,0,0,0,0,0,0.0077,0.0077,6,0,0,649,0.525895581,0.5,0,0.866545857,0,0,0.866545857,0,0,0.612625405,0
556,106TRHTCH,23-Apr-01,1:45:00 PM,1,106TRHTCH 23-Apr-01 1:45:00 PM,0,0,0,0,0,0,0,0.091,4,0,0,536.6,0.525895581,0.5,0,0.842980964,0,0,0.842980964,0,0,0.595965638,0
557,106TRHTCH,24-Feb-09,4:20:00 PM,1,106TRHTCH 24-Feb-09 4:20:00 PM,0.0276,0,0.02455,0,0,0.358,0.0121,0.0185,2,0.41015,0.0064,297.6,0.525895581,0.5,67.51816545,0.74858404,168.7954136,38.87093262,0.74858404,97.17733154,27.48073933,0.529229465,68.70184834
558,106TRHTCH,27-Mar-02,10:05:00 AM,1,106TRHTCH 27-Mar-02 10:05:00 AM,0.07,0,0.105,0.007,0,0.37,0.014,0.014,3,0.552,0,416.8,0.525895581,0.5,77.37849746,0.806578719,193.4462437,50.65629767,0.806578719,126.6407442,35.8126862,0.570230196,89.5317155
559,106TRINDC,6-Oct-02,6:10:00 PM,1,106TRINDC 06-Oct-02 6:10:00 PM,0,0,0.0612,0,0,0,0.00685,0.00685,10,0.0612,0,328,0.525895581,0.5,28.63853615,0.766443685,71.59634038,13.63739902,0.766443685,34.09349756,9.641286754,0.54185577,24.10321688
560,106TRINDC,9-Apr-02,11:15:00 AM,1,106TRINDC 09-Apr-02 11:15:00 AM,0.07,0,0.099,0.007,0,0.37,0.019,0.019,4,0.546,0,536.6,0.525895581,0.5,90.52517142,0.842980964,226.3129285,52.57232587,0.842980964,131.4308147,37.16726835,0.595965638,92.91817087
561,106TRINDC,9-Feb-03,5:00:00 PM,1,106TRINDC 09-Feb-03 5:00:00 PM,0.059,0,0.0576,0,0,0,0.0146,0.0146,2,0.1166,0,297.6,0.525895581,0.5,44.05389368,0.74858404,110.1347342,18.40256453,0.74858404,46.00641132,13.01013495,0.529229465,32.52533737
562,106TRINDC,13-Nov-02,4:45:00 PM,1,106TRINDC 13-Nov-02 4:45:00 PM,0,0,0.058,0,0,0,0.0115,0.0115,11,0.058,0,231,0.525895581,0.5,25.02005784,0.697989464,62.5501446,12.11360103,0.697989464,30.28400258,8.564001169,0.493460414,21.41000292
563,106TRINDC,14-May-02,12:45:00 PM,1,106TRINDC 14-May-02 12:45:00 PM,0.07,0,0.096,0.007,0,0.37,0.015,0.015,5,0.543,0,617.4,0.525895581,0.5,84.86015948,0.86066707,212.1503987,53.48578985,0.86066707,133.7144746,37.81306365,0.608469255,94.53265912
